t,gt_x,gt_y,gt_z,est_x,est_y,est_z,gt_tx,gt_ty,gt_tz,est_tx,est_ty,est_tz
20.250000,0.692625,0.188277,1.501855,0.691428,0.156806,1.498037,1.910315,0.354398,1.504959,2.117794,0.163715,1.546635
20.255000,0.691533,0.187673,1.500397,0.690325,0.154357,1.496344,1.911413,0.356683,1.503701,2.120060,0.162734,1.546275
20.260000,0.690438,0.187077,1.498944,0.689217,0.151853,1.494649,1.912511,0.358966,1.502416,2.122468,0.162172,1.545643
20.265000,0.689331,0.186493,1.497490,0.688095,0.149303,1.492953,1.913586,0.361196,1.501087,2.124734,0.161199,1.545242
20.270000,0.688217,0.185916,1.496036,0.686955,0.146711,1.491246,1.914620,0.363384,1.499722,2.127034,0.160682,1.544502
20.275000,0.687104,0.185341,1.494593,0.685808,0.144061,1.489539,1.915738,0.365518,1.498375,2.129212,0.159785,1.544010
20.280000,0.685992,0.184771,1.493156,0.684657,0.141352,1.487837,1.916821,0.367667,1.496969,2.131418,0.159111,1.543367
20.285000,0.684882,0.184208,1.491720,0.683503,0.138589,1.486127,1.918027,0.369767,1.495559,2.133624,0.158287,1.542739
20.290000,0.683772,0.183653,1.490284,0.682343,0.135775,1.484411,1.919273,0.371885,1.494072,2.135754,0.157387,1.542181
20.295000,0.682661,0.183109,1.488848,0.681180,0.132908,1.482688,1.920596,0.374001,1.492580,2.138002,0.156504,1.541430
20.300000,0.681415,0.182551,1.487363,0.690603,0.157701,1.480928,1.922600,0.376024,1.490756,2.119301,0.175631,1.537063
20.305000,0.680272,0.182020,1.485932,0.689707,0.155593,1.479218,1.923893,0.378192,1.489174,2.121612,0.174800,1.536135
20.310000,0.679125,0.181487,1.484514,0.688802,0.153429,1.477516,1.925110,0.380353,1.487537,2.123794,0.173791,1.535614
20.315000,0.677973,0.180952,1.483107,0.687885,0.151203,1.475817,1.926278,0.382469,1.485871,2.126083,0.173107,1.534529
20.320000,0.676814,0.180421,1.481699,0.686957,0.148920,1.474120,1.927432,0.384512,1.484125,2.128171,0.172196,1.533915
20.325000,0.675649,0.179893,1.480293,0.686014,0.146591,1.472408,1.928526,0.386518,1.482305,2.130318,0.171529,1.532661
20.330000,0.674485,0.179371,1.478897,0.685064,0.144206,1.470700,1.929667,0.388463,1.480487,2.132321,0.170737,1.531862
20.335000,0.673324,0.178852,1.477502,0.684112,0.141769,1.468996,1.930690,0.390456,1.478531,2.134360,0.169979,1.530651
20.340000,0.672170,0.178330,1.476101,0.683157,0.139272,1.467272,1.931916,0.392432,1.476536,2.136440,0.169424,1.529492
20.345000,0.671023,0.177813,1.474696,0.682205,0.136715,1.465540,1.933211,0.394436,1.474520,2.138482,0.168297,1.528361
20.350000,0.669756,0.177281,1.473240,0.670358,0.150167,1.469541,1.935271,0.396277,1.472318,2.121016,0.189218,1.522626
20.355000,0.668587,0.176775,1.471818,0.669088,0.148044,1.467962,1.936656,0.398236,1.470364,2.123030,0.188028,1.521698
20.360000,0.667421,0.176274,1.470398,0.667815,0.145870,1.466375,1.938087,0.400174,1.468482,2.125145,0.187274,1.520553
20.365000,0.666257,0.175777,1.468985,0.666539,0.143647,1.464789,1.939542,0.402089,1.466539,2.127131,0.186003,1.519809
20.370000,0.665101,0.175281,1.467577,0.665261,0.141371,1.463200,1.940889,0.404058,1.464607,2.129208,0.185211,1.518567
20.375000,0.663952,0.174782,1.466171,0.663987,0.139033,1.461610,1.942284,0.406071,1.462627,2.131285,0.184160,1.517764
20.380000,0.662804,0.174286,1.464765,0.662709,0.136642,1.460009,1.943547,0.408151,1.460672,2.133463,0.183302,1.516472
20.385000,0.661660,0.173793,1.463367,0.661427,0.134201,1.458405,1.944799,0.410219,1.458784,2.135652,0.182513,1.515617
20.390000,0.660519,0.173294,1.461978,0.660146,0.131698,1.456806,1.946004,0.412254,1.456805,2.137806,0.181685,1.514455
20.395000,0.659376,0.172795,1.460585,0.658858,0.129132,1.455200,1.947263,0.414234,1.454875,2.139921,0.180984,1.513383
20.400000,0.658122,0.172278,1.459144,0.658597,0.144187,1.455226,1.949226,0.416072,1.452713,2.123481,0.201591,1.507202
20.405000,0.656955,0.171788,1.457728,0.657315,0.142097,1.453647,1.950623,0.418019,1.450829,2.125586,0.200889,1.506214
20.410000,0.655792,0.171307,1.456309,0.656030,0.139965,1.452071,1.952029,0.419950,1.448886,2.127624,0.199727,1.505327
20.415000,0.654636,0.170828,1.454886,0.654746,0.137789,1.450477,1.953451,0.421892,1.446971,2.129708,0.199015,1.504238
20.420000,0.653489,0.170346,1.453466,0.653466,0.135556,1.448877,1.954887,0.423832,1.445034,2.131778,0.197832,1.503421
20.425000,0.652347,0.169862,1.452058,0.652185,0.133264,1.447275,1.956163,0.425797,1.443148,2.133862,0.197106,1.502308
20.430000,0.651209,0.169382,1.450665,0.650904,0.130916,1.445684,1.957406,0.427800,1.441259,2.135946,0.196229,1.501463
20.435000,0.650071,0.168902,1.449273,0.649622,0.128518,1.444097,1.958447,0.429830,1.439483,2.138103,0.195584,1.500325
20.440000,0.648932,0.168416,1.447883,0.648330,0.126065,1.442496,1.959534,0.431828,1.437707,2.140197,0.195088,1.499536
20.445000,0.647799,0.167928,1.446502,0.647035,0.123548,1.440896,1.960414,0.433862,1.436042,2.142299,0.194358,1.498447
20.450000,0.646563,0.167425,1.445102,0.648562,0.147451,1.436346,1.961998,0.435712,1.434153,2.127863,0.216393,1.490358
20.455000,0.645416,0.166945,1.443726,0.647342,0.145645,1.434683,1.962800,0.437741,1.432569,2.129887,0.215706,1.489388
20.460000,0.644281,0.166464,1.442354,0.646127,0.143785,1.433013,1.963580,0.439817,1.431064,2.132058,0.215720,1.488634
20.465000,0.643158,0.165983,1.440985,0.644921,0.141868,1.431345,1.964424,0.441949,1.429529,2.134174,0.215088,1.487799
20.470000,0.642042,0.165505,1.439616,0.643719,0.139901,1.429667,1.965254,0.444129,1.428054,2.136471,0.215014,1.487052
20.475000,0.640929,0.165031,1.438241,0.642519,0.137883,1.427985,1.966230,0.446254,1.426532,2.138680,0.214428,1.486323
20.480000,0.639818,0.164557,1.436857,0.641315,0.135822,1.426283,1.967217,0.448334,1.424994,2.140907,0.214086,1.485611
20.485000,0.638712,0.164080,1.435475,0.640109,0.133703,1.424570,1.968332,0.450322,1.423427,2.143033,0.213475,1.484867
20.490000,0.637616,0.163604,1.434088,0.638905,0.131528,1.422858,1.969368,0.452286,1.421921,2.145110,0.212885,1.484208
20.495000,0.636529,0.163132,1.432696,0.637707,0.129305,1.421120,1.970550,0.454243,1.420376,2.147173,0.212417,1.483520
20.500000,0.635360,0.162631,1.431288,0.628395,0.147462,1.424336,1.972214,0.456153,1.418642,2.130492,0.233963,1.478105
20.505000,0.634283,0.162145,1.429909,0.626978,0.145768,1.422749,1.973013,0.458315,1.417349,2.132695,0.233970,1.477453
20.510000,0.633214,0.161655,1.428539,0.625567,0.144015,1.421175,1.973753,0.460537,1.416161,2.134960,0.233408,1.476988
20.515000,0.632145,0.161158,1.427165,0.624154,0.142207,1.419593,1.974278,0.462758,1.415079,2.137268,0.233547,1.476496
20.520000,0.631071,0.160656,1.425790,0.622730,0.140341,1.417996,1.974840,0.464902,1.413952,2.139474,0.233376,1.476056
20.525000,0.629991,0.160162,1.424414,0.621296,0.138427,1.416399,1.975328,0.466996,1.412799,2.141638,0.233429,1.475508
20.530000,0.628912,0.159675,1.423035,0.619854,0.136476,1.414790,1.975940,0.469022,1.411501,2.143725,0.233380,1.474953
20.535000,0.627849,0.159183,1.421658,0.618416,0.134473,1.413177,1.976592,0.471060,1.410095,2.145788,0.233195,1.474227
20.540000,0.626807,0.158691,1.420277,0.616996,0.132402,1.411555,1.977386,0.473070,1.408536,2.147911,0.233094,1.473494
20.545000,0.625776,0.158207,1.418880,0.615589,0.130286,1.409918,1.978266,0.475116,1.406840,2.149963,0.232650,1.472594
20.550000,0.624654,0.157704,1.417457,0.610751,0.137913,1.410969,1.980046,0.476943,1.404781,2.134579,0.256232,1.465653
20.555000,0.623630,0.157213,1.416066,0.609254,0.136041,1.409401,1.980987,0.478866,1.403041,2.136576,0.255569,1.464860
20.560000,0.622614,0.156722,1.414684,0.607763,0.134112,1.407839,1.981777,0.480808,1.401374,2.138628,0.255430,1.463803
20.565000,0.621606,0.156226,1.413313,0.606270,0.132134,1.406277,1.982405,0.482745,1.399811,2.140618,0.255046,1.463014
20.570000,0.620616,0.155716,1.411962,0.604786,0.130088,1.404720,1.982881,0.484695,1.398276,2.142611,0.255199,1.462026
20.575000,0.619637,0.155201,1.410628,0.603312,0.127971,1.403179,1.983307,0.486668,1.396765,2.144584,0.255087,1.461150
20.580000,0.618667,0.154685,1.409301,0.601842,0.125800,1.401640,1.983534,0.488717,1.395353,2.146605,0.255346,1.460165
20.585000,0.617708,0.154168,1.407980,0.600376,0.123574,1.400098,1.983918,0.490717,1.393900,2.148668,0.255611,1.459303
20.590000,0.616758,0.153655,1.406657,0.598919,0.121291,1.398556,1.984312,0.492727,1.392496,2.150640,0.255590,1.458382
20.595000,0.615819,0.153143,1.405329,0.597463,0.118964,1.396997,1.984763,0.494758,1.391228,2.152724,0.255841,1.457631
20.600000,0.614801,0.152592,1.403967,0.602621,0.136435,1.400116,1.986064,0.496676,1.389679,2.139311,0.279235,1.448304
20.605000,0.613879,0.152059,1.402636,0.601377,0.134604,1.398689,1.986555,0.498823,1.388540,2.141507,0.279316,1.447752
20.610000,0.612961,0.151526,1.401311,0.600137,0.132720,1.397255,1.987066,0.500965,1.387357,2.143668,0.279372,1.447260
20.615000,0.612043,0.151002,1.400006,0.598895,0.130788,1.395829,1.987309,0.503112,1.386245,2.145860,0.279421,1.446639
20.620000,0.611127,0.150481,1.398729,0.597651,0.128810,1.394424,1.987367,0.505207,1.385135,2.147944,0.279944,1.446031
20.625000,0.610222,0.149955,1.397480,0.596410,0.126772,1.393043,1.987157,0.507371,1.384152,2.149975,0.280300,1.445239
20.630000,0.609327,0.149423,1.396248,0.595177,0.124667,1.391675,1.986755,0.509553,1.383329,2.152108,0.281312,1.444625
20.635000,0.608442,0.148893,1.395025,0.593951,0.122505,1.390313,1.986306,0.511767,1.382503,2.154112,0.282011,1.443965
20.640000,0.607568,0.148367,1.393803,0.592730,0.120290,1.388947,1.985920,0.513993,1.381648,2.156287,0.283117,1.443295
20.645000,0.606703,0.147846,1.392576,0.591519,0.118023,1.387574,1.985695,0.516146,1.380651,2.158339,0.283714,1.442642
20.650000,0.605842,0.147331,1.391338,0.599313,0.131870,1.384812,1.985608,0.518234,1.379490,2.144077,0.306338,1.435934
20.655000,0.604885,0.146771,1.390062,0.598347,0.130032,1.383384,1.986598,0.520067,1.377827,2.146053,0.306680,1.435090
20.660000,0.604024,0.146249,1.388820,0.597388,0.128142,1.381957,1.986578,0.522127,1.376597,2.148071,0.306956,1.434311
20.665000,0.603173,0.145725,1.387588,0.596433,0.126196,1.380524,1.986515,0.524208,1.375463,2.150067,0.307710,1.433376
20.670000,0.602335,0.145196,1.386373,0.595486,0.124190,1.379101,1.986353,0.526272,1.374395,2.152109,0.308080,1.432744
20.675000,0.601509,0.144664,1.385169,0.594547,0.122120,1.377688,1.985957,0.528365,1.373509,2.154040,0.308994,1.431840
20.680000,0.600697,0.144136,1.383963,0.593616,0.119992,1.376270,1.985595,0.530495,1.372688,2.156061,0.309780,1.431337
20.685000,0.599900,0.143615,1.382749,0.592699,0.117817,1.374837,1.985128,0.532727,1.372017,2.158068,0.310649,1.430594
20.690000,0.599117,0.143103,1.381530,0.591793,0.115592,1.373389,1.984832,0.535052,1.371434,2.160260,0.311658,1.430286
20.695000,0.598347,0.142601,1.380308,0.590900,0.113321,1.371937,1.984625,0.537455,1.370976,2.162501,0.312275,1.429889
20.700000,0.597512,0.142062,1.379047,0.596339,0.125522,1.380462,1.985377,0.539671,1.370194,2.148883,0.335046,1.422194
20.705000,0.596730,0.141559,1.377808,0.595624,0.123635,1.379280,1.985423,0.541966,1.369701,2.151117,0.335326,1.422030
20.710000,0.595953,0.141054,1.376572,0.594904,0.121692,1.378086,1.985451,0.544153,1.369310,2.153372,0.336094,1.422020
20.715000,0.595185,0.140553,1.375337,0.594192,0.119694,1.376893,1.985620,0.546202,1.368610,2.155393,0.336362,1.422041
20.720000,0.594429,0.140059,1.374105,0.593484,0.117649,1.375690,1.985582,0.548351,1.367878,2.157421,0.336841,1.421559
20.725000,0.593694,0.139571,1.372888,0.592795,0.115547,1.374489,1.985562,0.550533,1.367030,2.159568,0.337493,1.421297
20.730000,0.592974,0.139090,1.371681,0.592124,0.113392,1.373301,1.985556,0.552819,1.366145,2.161666,0.337965,1.420606
20.735000,0.592259,0.138614,1.370473,0.591462,0.111184,1.372107,1.985622,0.555089,1.365249,2.164022,0.338638,1.420285
20.740000,0.591541,0.138138,1.369251,0.590798,0.108924,1.370903,1.985636,0.557283,1.364386,2.166109,0.338987,1.419646
20.745000,0.590817,0.137664,1.368014,0.590124,0.106612,1.369667,1.985762,0.559392,1.363577,2.168302,0.339717,1.419339
20.750000,0.590034,0.137125,1.366739,0.585387,0.120669,1.372739,1.986612,0.561387,1.362501,2.153296,0.360955,1.413078
20.755000,0.589323,0.136637,1.365501,0.584593,0.118776,1.371618,1.986726,0.563662,1.362081,2.155572,0.361806,1.412977
20.760000,0.588628,0.136160,1.364284,0.583824,0.116829,1.370513,1.986748,0.566079,1.361847,2.157764,0.361918,1.413120
20.765000,0.587946,0.135687,1.363086,0.583063,0.114832,1.369420,1.986329,0.568753,1.362009,2.160288,0.362979,1.413298
20.770000,0.587274,0.135210,1.361915,0.582316,0.112772,1.368339,1.986013,0.571343,1.362108,2.162826,0.363925,1.413755
20.775000,0.586600,0.134729,1.360764,0.581570,0.110644,1.367280,1.985609,0.573849,1.362100,2.165224,0.364780,1.413919
20.780000,0.585923,0.134243,1.359627,0.580814,0.108453,1.366224,1.985109,0.576199,1.362081,2.167566,0.365835,1.414066
20.785000,0.585246,0.133756,1.358493,0.580056,0.106200,1.365175,1.984546,0.578446,1.361926,2.169626,0.366784,1.414101
20.790000,0.584581,0.133274,1.357351,0.579296,0.103890,1.364110,1.984188,0.580708,1.361691,2.171745,0.367898,1.413905
20.795000,0.583938,0.132801,1.356200,0.578557,0.101528,1.363031,1.984051,0.583086,1.361410,2.173905,0.368515,1.413999
20.800000,0.583239,0.132276,1.355011,0.585813,0.120584,1.364380,1.984831,0.585446,1.360752,2.158712,0.390474,1.408176
20.805000,0.582596,0.131817,1.353846,0.585311,0.118806,1.363361,1.984922,0.587987,1.360499,2.161197,0.391008,1.408427
20.810000,0.581945,0.131365,1.352685,0.584804,0.116985,1.362341,1.984919,0.590475,1.360324,2.163690,0.391595,1.408535
20.815000,0.581282,0.130915,1.351540,0.584283,0.115111,1.361316,1.984890,0.592790,1.360243,2.166042,0.392261,1.408835
20.820000,0.580614,0.130468,1.350421,0.583752,0.113177,1.360316,1.984641,0.595014,1.360178,2.168186,0.392816,1.409104
20.825000,0.579948,0.130031,1.349325,0.583217,0.111186,1.359329,1.984274,0.597228,1.360134,2.170283,0.393804,1.409191
20.830000,0.579298,0.129607,1.348250,0.582694,0.109145,1.358362,1.983878,0.599583,1.360077,2.172367,0.394541,1.409369
20.835000,0.578668,0.129189,1.347187,0.582191,0.107047,1.357401,1.983291,0.602147,1.360177,2.174727,0.395637,1.409394
20.840000,0.578050,0.128776,1.346136,0.581706,0.104886,1.356441,1.982811,0.604754,1.360199,2.177157,0.396768,1.409670
20.845000,0.577433,0.128369,1.345101,0.581227,0.102668,1.355489,1.982359,0.607393,1.360262,2.179642,0.397707,1.409652
20.850000,0.576751,0.127881,1.344036,0.574426,0.107500,1.341460,1.982808,0.609714,1.359919,2.163162,0.419711,1.406150
20.855000,0.576104,0.127462,1.342999,0.573735,0.105451,1.340171,1.982475,0.612111,1.360013,2.165424,0.420458,1.406269
20.860000,0.575455,0.127053,1.341955,0.573035,0.103350,1.338864,1.982413,0.614363,1.360013,2.167714,0.421453,1.406719
20.865000,0.574812,0.126663,1.340904,0.572338,0.101206,1.337550,1.982376,0.616665,1.359988,2.169784,0.421708,1.406960
20.870000,0.574179,0.126286,1.339853,0.571650,0.099025,1.336220,1.982118,0.619145,1.360164,2.172182,0.422682,1.407389
20.875000,0.573559,0.125915,1.338826,0.570976,0.096786,1.334894,1.982198,0.621605,1.360032,2.174524,0.423366,1.407777
20.880000,0.572942,0.125547,1.337831,0.570311,0.094481,1.333592,1.982087,0.624139,1.359947,2.176999,0.423792,1.407983
20.885000,0.572317,0.125183,1.336869,0.569643,0.092112,1.332315,1.981993,0.626542,1.359756,2.179418,0.424807,1.408241
20.890000,0.571682,0.124821,1.335940,0.568962,0.089679,1.331062,1.981678,0.628869,1.359586,2.181645,0.425156,1.408252
20.895000,0.571043,0.124469,1.335046,0.568275,0.087181,1.329834,1.981312,0.631107,1.359392,2.183838,0.426490,1.408297
20.900000,0.570358,0.124048,1.334156,0.562244,0.102842,1.332903,1.981714,0.633202,1.358704,2.166971,0.446852,1.403684
20.905000,0.569711,0.123708,1.333304,0.561393,0.100834,1.331854,1.981277,0.635508,1.358427,2.169209,0.448272,1.403565
20.910000,0.569069,0.123375,1.332483,0.560551,0.098772,1.330826,1.981007,0.637816,1.358029,2.171310,0.448719,1.403377
20.915000,0.568428,0.123042,1.331694,0.559709,0.096641,1.329822,1.980640,0.640154,1.357753,2.173607,0.449878,1.403213
20.920000,0.567779,0.122717,1.330932,0.558866,0.094446,1.328840,1.980565,0.642366,1.357353,2.175736,0.450489,1.403150
20.925000,0.567117,0.122404,1.330176,0.558011,0.092201,1.327876,1.980281,0.644641,1.357215,2.177883,0.451142,1.403087
20.930000,0.566453,0.122105,1.329418,0.557142,0.089908,1.326896,1.980439,0.646828,1.356939,2.180061,0.452105,1.403297
20.935000,0.565798,0.121823,1.328675,0.556284,0.087566,1.325916,1.980931,0.649100,1.356488,2.182190,0.452028,1.403489
20.940000,0.565147,0.121557,1.327958,0.555438,0.085171,1.324952,1.981505,0.651514,1.356042,2.184648,0.452514,1.403754
20.945000,0.564486,0.121307,1.327266,0.554592,0.082722,1.324010,1.982213,0.653892,1.355507,2.187077,0.452370,1.404054
20.950000,0.563765,0.120968,1.326573,0.557124,0.098644,1.326729,1.983640,0.656056,1.354507,2.170074,0.472679,1.400972
20.955000,0.563084,0.120705,1.325938,0.556330,0.096681,1.325942,1.984211,0.658265,1.353861,2.172392,0.472822,1.401066
20.960000,0.562405,0.120439,1.325349,0.555537,0.094641,1.325193,1.984621,0.660412,1.353195,2.174560,0.472954,1.401140
20.965000,0.561730,0.120172,1.324813,0.554745,0.092531,1.324477,1.984904,0.662530,1.352506,2.176703,0.473321,1.401004
20.970000,0.561055,0.119907,1.324342,0.553959,0.090344,1.323814,1.985165,0.664688,1.351699,2.178769,0.473642,1.400875
20.975000,0.560380,0.119649,1.323921,0.553167,0.088085,1.323206,1.985379,0.666941,1.350778,2.180982,0.474061,1.400470
20.980000,0.559711,0.119403,1.323538,0.552382,0.085767,1.322626,1.985634,0.669260,1.349922,2.183220,0.474504,1.400061
20.985000,0.559045,0.119161,1.323193,0.551606,0.083386,1.322079,1.985956,0.671646,1.349042,2.185573,0.474892,1.399838
20.990000,0.558378,0.118918,1.322885,0.550826,0.080933,1.321556,1.986391,0.673964,1.348154,2.187964,0.475265,1.399468
20.995000,0.557711,0.118677,1.322617,0.550046,0.078405,1.321061,1.986909,0.676211,1.347279,2.190222,0.475461,1.399363
21.000000,0.556998,0.118341,1.322355,0.549800,0.092134,1.312890,1.988415,0.678260,1.345847,2.172705,0.494476,1.395551
21.005000,0.556323,0.118093,1.322132,0.549017,0.090024,1.312246,1.989388,0.680489,1.344681,2.174981,0.494487,1.395461
21.010000,0.555651,0.117863,1.321927,0.548234,0.087866,1.311616,1.990471,0.682869,1.343392,2.177365,0.494204,1.395206
21.015000,0.554982,0.117649,1.321747,0.547457,0.085659,1.310997,1.991775,0.685254,1.341917,2.179976,0.494127,1.395010
21.020000,0.554303,0.117451,1.321593,0.546683,0.083400,1.310404,1.993177,0.687557,1.340247,2.182444,0.493520,1.394665
21.025000,0.553614,0.117264,1.321456,0.545892,0.081091,1.309826,1.994521,0.689752,1.338607,2.184932,0.493272,1.394214
21.030000,0.552915,0.117084,1.321348,0.545094,0.078725,1.309255,1.996180,0.691778,1.336725,2.187173,0.492713,1.393855
21.035000,0.552213,0.116911,1.321278,0.544286,0.076297,1.308720,1.997513,0.693934,1.335100,2.189442,0.491928,1.393328
21.040000,0.551521,0.116747,1.321243,0.543483,0.073802,1.308207,1.998878,0.696142,1.333478,2.191823,0.491928,1.393073
21.045000,0.550844,0.116596,1.321237,0.542695,0.071246,1.307723,2.000233,0.698475,1.331790,2.194204,0.491136,1.392595
21.050000,0.550131,0.116348,1.321250,0.549351,0.086325,1.313791,2.002477,0.700706,1.329566,2.177976,0.510715,1.385857
21.055000,0.549450,0.116190,1.321304,0.548779,0.084234,1.313554,2.004039,0.703098,1.327640,2.180517,0.509989,1.385348
21.060000,0.548758,0.116033,1.321377,0.548196,0.082085,1.313332,2.005426,0.705480,1.325811,2.183173,0.509751,1.384786
21.065000,0.548051,0.115875,1.321471,0.547601,0.079874,1.313116,2.007029,0.707699,1.323749,2.185627,0.509298,1.384248
21.070000,0.547329,0.115722,1.321584,0.546984,0.077601,1.312919,2.008481,0.709905,1.321827,2.188050,0.508676,1.383508
21.075000,0.546595,0.115585,1.321722,0.546356,0.075273,1.312727,2.010031,0.712045,1.319844,2.190423,0.508449,1.383058
21.080000,0.545857,0.115470,1.321884,0.545721,0.072903,1.312571,2.011390,0.714320,1.318016,2.192755,0.507668,1.382328
21.085000,0.545128,0.115360,1.322066,0.545093,0.070485,1.312416,2.012504,0.716715,1.316455,2.195317,0.507797,1.381944
21.090000,0.544407,0.115244,1.322290,0.544473,0.067988,1.312283,2.013861,0.719094,1.314614,2.197796,0.507451,1.381431
21.095000,0.543694,0.115122,1.322555,0.543858,0.065412,1.312185,2.014942,0.721525,1.312945,2.200410,0.507228,1.380810
21.100000,0.542942,0.114878,1.322848,0.545804,0.094388,1.302000,2.016987,0.723616,1.310607,2.184966,0.530074,1.375190
21.105000,0.542221,0.114721,1.323207,0.545240,0.092623,1.301714,2.017965,0.725900,1.308822,2.187332,0.529638,1.374352
21.110000,0.541503,0.114570,1.323604,0.544676,0.090789,1.301457,2.019044,0.728165,1.306902,2.189734,0.530050,1.373679
21.115000,0.540792,0.114427,1.324031,0.544118,0.088898,1.301232,2.020189,0.730513,1.304920,2.192104,0.529463,1.372712
21.120000,0.540089,0.114290,1.324485,0.543567,0.086946,1.301018,2.021401,0.732914,1.302907,2.194691,0.529840,1.372003
21.125000,0.539390,0.114159,1.324972,0.543023,0.084928,1.300828,2.022852,0.735296,1.300738,2.197190,0.529198,1.371071
21.130000,0.538691,0.114036,1.325480,0.542482,0.082850,1.300664,2.024152,0.737724,1.298726,2.199832,0.529236,1.370373
21.135000,0.537984,0.113922,1.326000,0.541937,0.080716,1.300500,2.025735,0.740004,1.296563,2.202360,0.528849,1.369556
21.140000,0.537263,0.113818,1.326531,0.541380,0.078529,1.300346,2.026953,0.742337,1.294741,2.204838,0.528423,1.368942
21.145000,0.536537,0.113722,1.327079,0.540808,0.076290,1.300193,2.028367,0.744633,1.292785,2.207313,0.528591,1.368317
21.150000,0.535770,0.113515,1.327639,0.536225,0.093174,1.313889,2.030591,0.746833,1.290459,2.194680,0.547933,1.360198
21.155000,0.535052,0.113401,1.328211,0.535552,0.091422,1.314150,2.031901,0.749282,1.288613,2.197302,0.548243,1.359709
21.160000,0.534337,0.113294,1.328791,0.534883,0.089614,1.314419,2.033385,0.751707,1.286685,2.199899,0.547657,1.359049
21.165000,0.533625,0.113187,1.329375,0.534214,0.087752,1.314683,2.034716,0.754147,1.284819,2.202538,0.547720,1.358641
21.170000,0.532916,0.113077,1.329963,0.533546,0.085821,1.314941,2.036181,0.756511,1.282796,2.205110,0.547374,1.357901
21.175000,0.532204,0.112968,1.330544,0.532878,0.083827,1.315194,2.037583,0.758855,1.280762,2.207651,0.547217,1.357367
21.180000,0.531488,0.112862,1.331110,0.532201,0.081778,1.315421,2.039176,0.761085,1.278505,2.210165,0.546966,1.356522
21.185000,0.530771,0.112762,1.331655,0.531521,0.079676,1.315628,2.040711,0.763292,1.276287,2.212563,0.546494,1.355813
21.190000,0.530051,0.112669,1.332182,0.530838,0.077523,1.315800,2.042173,0.765513,1.274013,2.215010,0.546323,1.354969
21.195000,0.529327,0.112583,1.332701,0.530152,0.075316,1.315958,2.043330,0.767815,1.271970,2.217404,0.545974,1.354054
21.200000,0.528540,0.112382,1.333222,0.525828,0.092906,1.317676,2.045415,0.769881,1.269388,2.202042,0.567380,1.344922
21.205000,0.527797,0.112279,1.333724,0.525026,0.091236,1.317864,2.046483,0.772156,1.267395,2.204405,0.567038,1.344022
21.210000,0.527050,0.112172,1.334213,0.524217,0.089508,1.318035,2.047345,0.774440,1.265513,2.206820,0.567481,1.343187
21.215000,0.526301,0.112060,1.334685,0.523402,0.087718,1.318182,2.048193,0.776676,1.263610,2.209110,0.567436,1.342227
21.220000,0.525552,0.111945,1.335125,0.522582,0.085870,1.318299,2.048965,0.778901,1.261755,2.211428,0.567883,1.341330
21.225000,0.524806,0.111831,1.335524,0.521759,0.083968,1.318367,2.049887,0.781057,1.259742,2.213659,0.567946,1.340363
21.230000,0.524067,0.111718,1.335880,0.520941,0.082012,1.318385,2.050831,0.783197,1.257663,2.215914,0.568155,1.339369
21.235000,0.523328,0.111610,1.336190,0.520124,0.080006,1.318350,2.051902,0.785274,1.255417,2.218120,0.568193,1.338297
21.240000,0.522579,0.111508,1.336450,0.519302,0.077955,1.318263,2.052958,0.787274,1.253167,2.220312,0.568204,1.337152
21.245000,0.521814,0.111408,1.336661,0.518462,0.075861,1.318117,2.054145,0.789077,1.250743,2.222364,0.568228,1.336056
21.250000,0.520979,0.111174,1.336827,0.517151,0.100378,1.322126,2.056147,0.790580,1.247878,2.207270,0.590053,1.329161
21.255000,0.520192,0.111052,1.336961,0.516257,0.098996,1.322018,2.057255,0.792252,1.245581,2.209138,0.590136,1.328132
21.260000,0.519409,0.110940,1.337063,0.515365,0.097570,1.321870,2.058306,0.794024,1.243365,2.210914,0.589847,1.326910
21.265000,0.518632,0.110841,1.337135,0.514480,0.096101,1.321688,2.059360,0.795911,1.241264,2.212946,0.590084,1.325960
21.270000,0.517860,0.110751,1.337176,0.513599,0.094589,1.321468,2.060315,0.797872,1.239301,2.214943,0.589875,1.324976
21.275000,0.517088,0.110661,1.337182,0.512720,0.093027,1.321209,2.061203,0.799808,1.237497,2.217061,0.590301,1.324163
21.280000,0.516311,0.110571,1.337157,0.511832,0.091411,1.320906,2.061970,0.801638,1.235861,2.218988,0.590175,1.323405
21.285000,0.515526,0.110482,1.337100,0.510937,0.089739,1.320569,2.062697,0.803351,1.234292,2.220845,0.590702,1.322752
21.290000,0.514738,0.110400,1.337003,0.510030,0.088021,1.320189,2.063550,0.804984,1.232688,2.222535,0.590555,1.322075
21.295000,0.513958,0.110326,1.336875,0.509125,0.086254,1.319760,2.064495,0.806649,1.231027,2.224297,0.590873,1.321538
21.300000,0.513133,0.110124,1.336720,0.510223,0.087234,1.330198,2.066419,0.808178,1.228786,2.209909,0.612328,1.312390
21.305000,0.512354,0.110041,1.336514,0.509381,0.085528,1.330007,2.067569,0.809928,1.227014,2.211836,0.612624,1.311849
21.310000,0.511571,0.109958,1.336270,0.508540,0.083778,1.329773,2.068551,0.811652,1.225327,2.213717,0.612216,1.311273
21.315000,0.510781,0.109869,1.335988,0.507685,0.081972,1.329491,2.069331,0.813280,1.223808,2.215515,0.612722,1.310666
